PO_ID,ProductID,SupplierID,WarehouseID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,QuantityOrdered,QuantityReceived,UnitCost,TotalCost,Status,DelayDays
PO002795,PROD0072,SUP001,WH04,30-08-2025,15-09-2025,16-09-2025,711,711,43.72,31084.92,Delivered,1
PO002796,PROD0072,SUP001,WH04,03-10-2025,19-10-2025,19-10-2025,711,711,43.72,31084.92,Delivered,0
PO002797,PROD0072,SUP001,WH04,13-11-2025,29-11-2025,30-11-2025,711,711,43.72,31084.92,Delivered,1
PO002798,PROD0072,SUP001,WH04,24-12-2025,09-01-2026,09-01-2026,711,711,43.72,31084.92,Delivered,0
PO002799,PROD0072,SUP001,WH04,25-12-2025,10-01-2026,10-01-2026,711,711,43.72,31084.92,Delivered,0
PO002800,PROD0072,SUP001,WH04,26-12-2025,11-01-2026,12-01-2026,711,711,43.72,31084.92,Delivered,1
PO002801,PROD0072,SUP001,WH04,27-12-2025,12-01-2026,12-01-2026,711,711,43.72,31084.92,Delivered,0
PO002802,PROD0072,SUP001,WH04,28-12-2025,13-01-2026,15-01-2026,711,711,43.72,31084.92,Delivered,2
PO002803,PROD0072,SUP001,WH04,29-12-2025,14-01-2026,14-01-2026,711,711,43.72,31084.92,Delivered,0
PO002804,PROD0072,SUP001,WH04,30-12-2025,15-01-2026,15-01-2026,711,711,43.72,31084.92,Delivered,0
PO002805,PROD0072,SUP001,WH04,31-12-2025,16-01-2026,18-01-2026,711,711,43.72,31084.92,Delivered,2
PO002806,PROD0072,SUP001,WH01,07-01-2025,23-01-2025,25-01-2025,485,485,43.72,21204.2,Delivered,2
PO002807,PROD0072,SUP001,WH01,14-02-2025,02-03-2025,02-03-2025,485,459,43.72,21204.2,Partial - Defect/Shortage,0
PO002808,PROD0072,SUP001,WH01,20-03-2025,05-04-2025,11-04-2025,485,485,43.72,21204.2,Delivered,6
PO002809,PROD0072,SUP001,WH01,24-04-2025,10-05-2025,10-05-2025,485,485,43.72,21204.2,Delivered,0
PO002810,PROD0072,SUP001,WH01,23-05-2025,08-06-2025,14-06-2025,485,485,43.72,21204.2,Delivered,6
PO002811,PROD0072,SUP001,WH01,26-06-2025,12-07-2025,22-07-2025,485,485,43.72,21204.2,Delivered,10
PO002812,PROD0072,SUP001,WH01,04-08-2025,20-08-2025,21-08-2025,485,485,43.72,21204.2,Delivered,1
PO002813,PROD0072,SUP001,WH01,05-09-2025,21-09-2025,23-09-2025,485,485,43.72,21204.2,Delivered,2
PO002814,PROD0072,SUP001,WH01,08-10-2025,24-10-2025,26-10-2025,485,445,43.72,21204.2,Partial - Defect/Shortage,2
PO002815,PROD0072,SUP001,WH01,15-11-2025,01-12-2025,02-12-2025,485,485,43.72,21204.2,Delivered,1
PO002816,PROD0072,SUP001,WH01,25-12-2025,10-01-2026,10-01-2026,485,485,43.72,21204.2,Delivered,0
PO002817,PROD0072,SUP001,WH01,26-12-2025,11-01-2026,11-01-2026,485,485,43.72,21204.2,Delivered,0
PO002818,PROD0072,SUP001,WH01,27-12-2025,12-01-2026,14-01-2026,485,485,43.72,21204.2,Delivered,2
PO002819,PROD0072,SUP001,WH01,28-12-2025,13-01-2026,13-01-2026,485,485,43.72,21204.2,Delivered,0
PO002820,PROD0072,SUP001,WH01,29-12-2025,14-01-2026,16-01-2026,485,485,43.72,21204.2,Delivered,2
PO002821,PROD0072,SUP001,WH01,30-12-2025,15-01-2026,15-01-2026,485,485,43.72,21204.2,Delivered,0
PO002822,PROD0072,SUP001,WH01,31-12-2025,16-01-2026,16-01-2026,485,485,43.72,21204.2,Delivered,0
PO002823,PROD0073,SUP004,WH02,18-01-2025,09-02-2025,10-02-2025,257,257,164.63,42309.91,Delivered,1
PO002824,PROD0073,SUP004,WH02,01-03-2025,23-03-2025,01-04-2025,257,257,164.63,42309.91,Delivered,9
PO002825,PROD0073,SUP004,WH02,08-04-2025,30-04-2025,02-05-2025,257,257,164.63,42309.91,Delivered,2
PO002826,PROD0073,SUP004,WH02,10-05-2025,01-06-2025,01-06-2025,257,257,164.63,42309.91,Delivered,0
PO002827,PROD0073,SUP004,WH02,07-06-2025,29-06-2025,02-07-2025,257,257,164.63,42309.91,Delivered,3
PO002828,PROD0073,SUP004,WH02,12-07-2025,03-08-2025,05-08-2025,257,257,164.63,42309.91,Delivered,2
PO002829,PROD0073,SUP004,WH02,15-08-2025,06-09-2025,06-09-2025,257,257,164.63,42309.91,Delivered,0
PO002830,PROD0073,SUP004,WH02,17-09-2025,09-10-2025,17-10-2025,257,257,164.63,42309.91,Delivered,8
PO002831,PROD0073,SUP004,WH02,29-10-2025,20-11-2025,02-12-2025,257,257,164.63,42309.91,Delivered,12
PO002832,PROD0073,SUP004,WH02,14-12-2025,05-01-2026,05-01-2026,257,257,164.63,42309.91,Delivered,0
PO002833,PROD0073,SUP004,WH02,15-12-2025,06-01-2026,14-01-2026,257,257,164.63,42309.91,Delivered,8
PO002834,PROD0073,SUP004,WH02,16-12-2025,07-01-2026,08-01-2026,257,257,164.63,42309.91,Delivered,1
PO002835,PROD0073,SUP004,WH02,17-12-2025,08-01-2026,08-01-2026,257,257,164.63,42309.91,Delivered,0
PO002836,PROD0073,SUP004,WH02,18-12-2025,09-01-2026,23-01-2026,257,257,164.63,42309.91,Delivered,14
PO002837,PROD0073,SUP004,WH02,19-12-2025,10-01-2026,10-01-2026,257,257,164.63,42309.91,Delivered,0
PO002838,PROD0073,SUP004,WH02,20-12-2025,11-01-2026,23-01-2026,257,257,164.63,42309.91,Delivered,12
PO002839,PROD0073,SUP004,WH02,21-12-2025,12-01-2026,12-01-2026,257,257,164.63,42309.91,Delivered,0
PO002840,PROD0073,SUP004,WH02,22-12-2025,13-01-2026,13-01-2026,257,257,164.63,42309.91,Delivered,0
PO002841,PROD0073,SUP004,WH02,23-12-2025,14-01-2026,15-01-2026,257,257,164.63,42309.91,Delivered,1
PO002842,PROD0073,SUP004,WH02,24-12-2025,15-01-2026,18-01-2026,257,257,164.63,42309.91,Delivered,3
PO002843,PROD0073,SUP004,WH02,25-12-2025,16-01-2026,17-01-2026,257,257,164.63,42309.91,Delivered,1
PO002844,PROD0073,SUP004,WH02,26-12-2025,17-01-2026,17-01-2026,257,257,164.63,42309.91,Delivered,0
PO002845,PROD0073,SUP004,WH02,27-12-2025,18-01-2026,18-01-2026,257,245,164.63,42309.91,Partial - Defect/Shortage,0
PO002846,PROD0073,SUP004,WH02,28-12-2025,19-01-2026,19-01-2026,257,257,164.63,42309.91,Delivered,0
PO002847,PROD0073,SUP004,WH02,29-12-2025,20-01-2026,31-01-2026,257,257,164.63,42309.91,Delivered,11
PO002848,PROD0073,SUP004,WH02,30-12-2025,21-01-2026,29-01-2026,257,257,164.63,42309.91,Delivered,8
PO002849,PROD0073,SUP004,WH02,31-12-2025,22-01-2026,26-01-2026,257,257,164.63,42309.91,Delivered,4
PO002850,PROD0073,SUP004,WH01,12-01-2025,03-02-2025,05-02-2025,285,285,164.63,46919.55,Delivered,2
PO002851,PROD0073,SUP004,WH01,22-02-2025,16-03-2025,16-03-2025,285,285,164.63,46919.55,Delivered,0
PO002852,PROD0073,SUP004,WH01,28-03-2025,19-04-2025,20-04-2025,285,285,164.63,46919.55,Delivered,1
PO002853,PROD0073,SUP004,WH01,28-04-2025,20-05-2025,21-05-2025,285,285,164.63,46919.55,Delivered,1
PO002854,PROD0073,SUP004,WH01,29-05-2025,20-06-2025,22-06-2025,285,285,164.63,46919.55,Delivered,2
PO002855,PROD0073,SUP004,WH01,29-06-2025,21-07-2025,23-07-2025,285,285,164.63,46919.55,Delivered,2
PO002856,PROD0073,SUP004,WH01,01-08-2025,23-08-2025,24-08-2025,285,285,164.63,46919.55,Delivered,1
PO002857,PROD0073,SUP004,WH01,05-09-2025,27-09-2025,27-09-2025,285,285,164.63,46919.55,Delivered,0
PO002858,PROD0073,SUP004,WH01,12-10-2025,03-11-2025,04-11-2025,285,285,164.63,46919.55,Delivered,1
PO002859,PROD0073,SUP004,WH01,25-11-2025,17-12-2025,18-12-2025,285,285,164.63,46919.55,Delivered,1
PO002860,PROD0073,SUP004,WH03,05-01-2025,27-01-2025,03-02-2025,310,310,164.63,51035.3,Delivered,7
PO002861,PROD0073,SUP004,WH03,21-02-2025,15-03-2025,17-03-2025,310,269,164.63,51035.3,Partial - Defect/Shortage,2
PO002862,PROD0073,SUP004,WH03,22-03-2025,13-04-2025,25-04-2025,310,310,164.63,51035.3,Delivered,12
PO002863,PROD0073,SUP004,WH03,02-05-2025,24-05-2025,02-06-2025,310,310,164.63,51035.3,Delivered,9
PO002864,PROD0073,SUP004,WH03,09-06-2025,01-07-2025,03-07-2025,310,310,164.63,51035.3,Delivered,2
PO002865,PROD0073,SUP004,WH03,10-07-2025,01-08-2025,02-08-2025,310,310,164.63,51035.3,Delivered,1
PO002866,PROD0073,SUP004,WH03,11-08-2025,02-09-2025,02-09-2025,310,310,164.63,51035.3,Delivered,0
PO002867,PROD0073,SUP004,WH03,15-09-2025,07-10-2025,07-10-2025,310,310,164.63,51035.3,Delivered,0
PO002868,PROD0073,SUP004,WH03,20-10-2025,11-11-2025,12-11-2025,310,310,164.63,51035.3,Delivered,1
PO002869,PROD0073,SUP004,WH03,28-11-2025,20-12-2025,01-01-2026,310,292,164.63,51035.3,Partial - Defect/Shortage,12
PO002870,PROD0073,SUP004,WH03,29-11-2025,21-12-2025,02-01-2026,310,310,164.63,51035.3,Delivered,12
PO002871,PROD0073,SUP004,WH03,30-11-2025,22-12-2025,22-12-2025,310,310,164.63,51035.3,Delivered,0
PO002872,PROD0073,SUP004,WH04,18-01-2025,09-02-2025,19-02-2025,454,454,164.63,74742.02,Delivered,10
PO002873,PROD0073,SUP004,WH04,03-03-2025,25-03-2025,30-03-2025,454,454,164.63,74742.02,Delivered,5
PO002874,PROD0073,SUP004,WH04,08-04-2025,30-04-2025,01-05-2025,454,454,164.63,74742.02,Delivered,1
PO002875,PROD0073,SUP004,WH04,10-05-2025,01-06-2025,02-06-2025,454,454,164.63,74742.02,Delivered,1
PO002876,PROD0073,SUP004,WH04,09-06-2025,01-07-2025,03-07-2025,454,454,164.63,74742.02,Delivered,2
PO002877,PROD0073,SUP004,WH04,11-07-2025,02-08-2025,03-08-2025,454,454,164.63,74742.02,Delivered,1
PO002878,PROD0073,SUP004,WH04,13-08-2025,04-09-2025,16-09-2025,454,454,164.63,74742.02,Delivered,12
PO002879,PROD0073,SUP004,WH04,27-09-2025,19-10-2025,29-10-2025,454,454,164.63,74742.02,Delivered,10
PO002880,PROD0073,SUP004,WH04,10-11-2025,02-12-2025,09-12-2025,454,454,164.63,74742.02,Delivered,7
PO002881,PROD0073,SUP004,WH04,21-12-2025,12-01-2026,12-01-2026,454,454,164.63,74742.02,Delivered,0
PO002882,PROD0073,SUP004,WH04,22-12-2025,13-01-2026,13-01-2026,454,454,164.63,74742.02,Delivered,0
PO002883,PROD0073,SUP004,WH04,23-12-2025,14-01-2026,22-01-2026,454,454,164.63,74742.02,Delivered,8
PO002884,PROD0073,SUP004,WH04,24-12-2025,15-01-2026,17-01-2026,454,454,164.63,74742.02,Delivered,2
PO002885,PROD0073,SUP004,WH04,25-12-2025,16-01-2026,16-01-2026,454,454,164.63,74742.02,Delivered,0
PO002886,PROD0073,SUP004,WH04,26-12-2025,17-01-2026,28-01-2026,454,454,164.63,74742.02,Delivered,11
PO002887,PROD0073,SUP004,WH04,27-12-2025,18-01-2026,19-01-2026,454,454,164.63,74742.02,Delivered,1
PO002888,PROD0073,SUP004,WH04,28-12-2025,19-01-2026,20-01-2026,454,454,164.63,74742.02,Delivered,1
PO002889,PROD0073,SUP004,WH04,29-12-2025,20-01-2026,23-01-2026,454,454,164.63,74742.02,Delivered,3
PO002890,PROD0073,SUP004,WH04,30-12-2025,21-01-2026,23-01-2026,454,454,164.63,74742.02,Delivered,2
PO002891,PROD0073,SUP004,WH04,31-12-2025,22-01-2026,03-02-2026,454,454,164.63,74742.02,Delivered,12
PO002892,PROD0074,SUP001,WH01,03-01-2025,19-01-2025,25-01-2025,311,301,28.43,8841.73,Partial - Defect/Shortage,6
PO002893,PROD0074,SUP001,WH01,08-02-2025,24-02-2025,24-02-2025,311,311,28.43,8841.73,Delivered,0
PO002894,PROD0074,SUP001,WH01,22-03-2025,07-04-2025,09-04-2025,311,311,28.43,8841.73,Delivered,2
PO002895,PROD0074,SUP001,WH01,30-04-2025,16-05-2025,17-05-2025,311,311,28.43,8841.73,Delivered,1
PO002896,PROD0074,SUP001,WH01,06-06-2025,22-06-2025,24-06-2025,311,311,28.43,8841.73,Delivered,2
PO002897,PROD0074,SUP001,WH01,12-07-2025,28-07-2025,28-07-2025,311,311,28.43,8841.73,Delivered,0
PO002898,PROD0074,SUP001,WH01,16-08-2025,01-09-2025,03-09-2025,311,311,28.43,8841.73,Delivered,2
PO002899,PROD0074,SUP001,WH01,18-09-2025,04-10-2025,05-10-2025,311,311,28.43,8841.73,Delivered,1
PO002900,PROD0074,SUP001,WH01,20-10-2025,05-11-2025,16-11-2025,311,273,28.43,8841.73,Partial - Defect/Shortage,11
PO002901,PROD0074,SUP001,WH01,22-11-2025,08-12-2025,09-12-2025,311,311,28.43,8841.73,Delivered,1
PO002902,PROD0074,SUP001,WH01,16-12-2025,01-01-2026,03-01-2026,311,311,28.43,8841.73,Delivered,2
PO002903,PROD0074,SUP001,WH01,17-12-2025,02-01-2026,16-01-2026,311,311,28.43,8841.73,Delivered,14
PO002904,PROD0074,SUP001,WH01,18-12-2025,03-01-2026,05-01-2026,311,311,28.43,8841.73,Delivered,2
PO002905,PROD0074,SUP001,WH01,19-12-2025,04-01-2026,05-01-2026,311,311,28.43,8841.73,Delivered,1
PO002906,PROD0074,SUP001,WH01,20-12-2025,05-01-2026,08-01-2026,311,311,28.43,8841.73,Delivered,3
PO002907,PROD0074,SUP001,WH01,21-12-2025,06-01-2026,07-01-2026,311,311,28.43,8841.73,Delivered,1
PO002908,PROD0074,SUP001,WH01,22-12-2025,07-01-2026,09-01-2026,311,311,28.43,8841.73,Delivered,2
PO002909,PROD0074,SUP001,WH01,23-12-2025,08-01-2026,10-01-2026,311,311,28.43,8841.73,Delivered,2
PO002910,PROD0074,SUP001,WH01,24-12-2025,09-01-2026,11-01-2026,311,311,28.43,8841.73,Delivered,2
PO002911,PROD0074,SUP001,WH01,25-12-2025,10-01-2026,10-01-2026,311,311,28.43,8841.73,Delivered,0
PO002912,PROD0074,SUP001,WH01,26-12-2025,11-01-2026,11-01-2026,311,311,28.43,8841.73,Delivered,0
PO002913,PROD0074,SUP001,WH01,27-12-2025,12-01-2026,12-01-2026,311,311,28.43,8841.73,Delivered,0
PO002914,PROD0074,SUP001,WH01,28-12-2025,13-01-2026,13-01-2026,311,311,28.43,8841.73,Delivered,0
PO002915,PROD0074,SUP001,WH01,29-12-2025,14-01-2026,16-01-2026,311,311,28.43,8841.73,Delivered,2
PO002916,PROD0074,SUP001,WH01,30-12-2025,15-01-2026,22-01-2026,311,311,28.43,8841.73,Delivered,7
PO002917,PROD0074,SUP001,WH01,31-12-2025,16-01-2026,16-01-2026,311,311,28.43,8841.73,Delivered,0
PO002918,PROD0074,SUP001,WH04,14-01-2025,30-01-2025,30-01-2025,436,436,28.43,12395.48,Delivered,0
PO002919,PROD0074,SUP001,WH04,23-02-2025,11-03-2025,11-03-2025,436,436,28.43,12395.48,Delivered,0
PO002920,PROD0074,SUP001,WH04,03-04-2025,19-04-2025,21-04-2025,436,436,28.43,12395.48,Delivered,2
PO002921,PROD0074,SUP001,WH04,11-05-2025,27-05-2025,28-05-2025,436,436,28.43,12395.48,Delivered,1
PO002922,PROD0074,SUP001,WH04,16-06-2025,02-07-2025,04-07-2025,436,436,28.43,12395.48,Delivered,2
PO002923,PROD0074,SUP001,WH04,26-07-2025,11-08-2025,12-08-2025,436,436,28.43,12395.48,Delivered,1
PO002924,PROD0074,SUP001,WH04,29-08-2025,14-09-2025,15-09-2025,436,436,28.43,12395.48,Delivered,1
PO002925,PROD0074,SUP001,WH04,29-09-2025,15-10-2025,17-10-2025,436,436,28.43,12395.48,Delivered,2
PO002926,PROD0074,SUP001,WH04,28-10-2025,13-11-2025,15-11-2025,436,436,28.43,12395.48,Delivered,2
PO002927,PROD0074,SUP001,WH04,24-11-2025,10-12-2025,11-12-2025,436,436,28.43,12395.48,Delivered,1
PO002928,PROD0074,SUP001,WH04,18-12-2025,03-01-2026,17-01-2026,436,436,28.43,12395.48,Delivered,14
PO002929,PROD0074,SUP001,WH04,19-12-2025,04-01-2026,05-01-2026,436,436,28.43,12395.48,Delivered,1
PO002930,PROD0074,SUP001,WH04,20-12-2025,05-01-2026,06-01-2026,436,436,28.43,12395.48,Delivered,1
PO002931,PROD0074,SUP001,WH04,21-12-2025,06-01-2026,14-01-2026,436,436,28.43,12395.48,Delivered,8
PO002932,PROD0074,SUP001,WH04,22-12-2025,07-01-2026,09-01-2026,436,412,28.43,12395.48,Partial - Defect/Shortage,2
PO002933,PROD0074,SUP001,WH04,23-12-2025,08-01-2026,09-01-2026,436,388,28.43,12395.48,Partial - Defect/Shortage,1
PO002934,PROD0074,SUP001,WH04,24-12-2025,09-01-2026,20-01-2026,436,436,28.43,12395.48,Delivered,11
PO002935,PROD0074,SUP001,WH04,25-12-2025,10-01-2026,11-01-2026,436,436,28.43,12395.48,Delivered,1
PO002936,PROD0074,SUP001,WH04,26-12-2025,11-01-2026,13-01-2026,436,436,28.43,12395.48,Delivered,2
PO002937,PROD0074,SUP001,WH04,27-12-2025,12-01-2026,12-01-2026,436,436,28.43,12395.48,Delivered,0
PO002938,PROD0074,SUP001,WH04,28-12-2025,13-01-2026,14-01-2026,436,436,28.43,12395.48,Delivered,1
PO002939,PROD0074,SUP001,WH04,29-12-2025,14-01-2026,16-01-2026,436,415,28.43,12395.48,Partial - Defect/Shortage,2
PO002940,PROD0074,SUP001,WH04,30-12-2025,15-01-2026,17-01-2026,436,436,28.43,12395.48,Delivered,2
PO002941,PROD0074,SUP001,WH04,31-12-2025,16-01-2026,18-01-2026,436,436,28.43,12395.48,Delivered,2
PO002942,PROD0074,SUP001,WH02,17-01-2025,02-02-2025,04-02-2025,472,472,28.43,13418.96,Delivered,2
PO002943,PROD0074,SUP001,WH02,27-02-2025,15-03-2025,18-03-2025,472,472,28.43,13418.96,Delivered,3
PO002944,PROD0074,SUP001,WH02,08-04-2025,24-04-2025,25-04-2025,472,472,28.43,13418.96,Delivered,1
PO002945,PROD0074,SUP001,WH02,15-05-2025,31-05-2025,01-06-2025,472,472,28.43,13418.96,Delivered,1
PO002946,PROD0074,SUP001,WH02,22-06-2025,08-07-2025,08-07-2025,472,472,28.43,13418.96,Delivered,0
PO002947,PROD0074,SUP001,WH02,04-08-2025,20-08-2025,21-08-2025,472,456,28.43,13418.96,Partial - Defect/Shortage,1
PO002948,PROD0074,SUP001,WH02,11-09-2025,27-09-2025,27-09-2025,472,472,28.43,13418.96,Delivered,0
PO002949,PROD0074,SUP001,WH02,09-10-2025,25-10-2025,26-10-2025,472,472,28.43,13418.96,Delivered,1
PO002950,PROD0074,SUP001,WH02,06-11-2025,22-11-2025,22-11-2025,472,435,28.43,13418.96,Partial - Defect/Shortage,0
PO002951,PROD0074,SUP001,WH02,02-12-2025,18-12-2025,20-12-2025,472,472,28.43,13418.96,Delivered,2
PO002952,PROD0074,SUP001,WH02,29-12-2025,14-01-2026,15-01-2026,472,472,28.43,13418.96,Delivered,1
PO002953,PROD0074,SUP001,WH02,30-12-2025,15-01-2026,17-01-2026,472,472,28.43,13418.96,Delivered,2
PO002954,PROD0074,SUP001,WH02,31-12-2025,16-01-2026,27-01-2026,472,472,28.43,13418.96,Delivered,11
PO002955,PROD0074,SUP001,WH03,13-01-2025,29-01-2025,31-01-2025,532,532,28.43,15124.76,Delivered,2
PO002956,PROD0074,SUP001,WH03,02-03-2025,18-03-2025,20-03-2025,532,532,28.43,15124.76,Delivered,2
PO002957,PROD0074,SUP001,WH03,05-04-2025,21-04-2025,21-04-2025,532,532,28.43,15124.76,Delivered,0
PO002958,PROD0074,SUP001,WH03,16-05-2025,01-06-2025,01-06-2025,532,532,28.43,15124.76,Delivered,0
PO002959,PROD0074,SUP001,WH03,21-06-2025,07-07-2025,09-07-2025,532,532,28.43,15124.76,Delivered,2
PO002960,PROD0074,SUP001,WH03,27-07-2025,12-08-2025,13-08-2025,532,532,28.43,15124.76,Delivered,1
PO002961,PROD0074,SUP001,WH03,04-09-2025,20-09-2025,20-09-2025,532,532,28.43,15124.76,Delivered,0
PO002962,PROD0074,SUP001,WH03,06-10-2025,22-10-2025,24-10-2025,532,532,28.43,15124.76,Delivered,2
PO002963,PROD0074,SUP001,WH03,03-11-2025,19-11-2025,21-11-2025,532,532,28.43,15124.76,Delivered,2
PO002964,PROD0074,SUP001,WH03,06-12-2025,22-12-2025,24-12-2025,532,532,28.43,15124.76,Delivered,2
PO002965,PROD0074,SUP001,WH03,31-12-2025,16-01-2026,17-01-2026,532,532,28.43,15124.76,Delivered,1
PO002966,PROD0075,SUP005,WH02,01-01-2025,16-01-2025,17-01-2025,476,476,154.1,73351.6,Delivered,1
PO002967,PROD0075,SUP005,WH02,17-02-2025,04-03-2025,10-03-2025,476,476,154.1,73351.6,Delivered,6
PO002968,PROD0075,SUP005,WH02,27-03-2025,11-04-2025,12-04-2025,476,476,154.1,73351.6,Delivered,1
PO002969,PROD0075,SUP005,WH02,26-04-2025,11-05-2025,12-05-2025,476,476,154.1,73351.6,Delivered,1
PO002970,PROD0075,SUP005,WH02,25-05-2025,09-06-2025,10-06-2025,476,476,154.1,73351.6,Delivered,1
PO002971,PROD0075,SUP005,WH02,23-06-2025,08-07-2025,20-07-2025,476,476,154.1,73351.6,Delivered,12
PO002972,PROD0075,SUP005,WH02,06-08-2025,21-08-2025,23-08-2025,476,476,154.1,73351.6,Delivered,2
PO002973,PROD0075,SUP005,WH02,09-09-2025,24-09-2025,24-09-2025,476,425,154.1,73351.6,Partial - Defect/Shortage,0
PO002974,PROD0075,SUP005,WH02,11-10-2025,26-10-2025,28-10-2025,476,437,154.1,73351.6,Partial - Defect/Shortage,2
PO002975,PROD0075,SUP005,WH02,17-11-2025,02-12-2025,03-12-2025,476,476,154.1,73351.6,Delivered,1
PO002976,PROD0075,SUP005,WH02,30-12-2025,14-01-2026,14-01-2026,476,476,154.1,73351.6,Delivered,0
PO002977,PROD0075,SUP005,WH02,31-12-2025,15-01-2026,23-01-2026,476,476,154.1,73351.6,Delivered,8
PO002978,PROD0075,SUP005,WH03,03-01-2025,18-01-2025,18-01-2025,323,323,154.1,49774.3,Delivered,0
PO002979,PROD0075,SUP005,WH03,19-02-2025,06-03-2025,08-03-2025,323,323,154.1,49774.3,Delivered,2
PO002980,PROD0075,SUP005,WH03,25-03-2025,09-04-2025,09-04-2025,323,289,154.1,49774.3,Partial - Defect/Shortage,0
PO002981,PROD0075,SUP005,WH03,22-04-2025,07-05-2025,14-05-2025,323,323,154.1,49774.3,Delivered,7
PO002982,PROD0075,SUP005,WH03,26-05-2025,10-06-2025,23-06-2025,323,323,154.1,49774.3,Delivered,13
PO002983,PROD0075,SUP005,WH03,07-07-2025,22-07-2025,24-07-2025,323,323,154.1,49774.3,Delivered,2
PO002984,PROD0075,SUP005,WH03,08-08-2025,23-08-2025,24-08-2025,323,323,154.1,49774.3,Delivered,1
PO002985,PROD0075,SUP005,WH03,13-09-2025,28-09-2025,03-10-2025,323,323,154.1,49774.3,Delivered,5
PO002986,PROD0075,SUP005,WH03,24-10-2025,08-11-2025,10-11-2025,323,323,154.1,49774.3,Delivered,2
PO002987,PROD0075,SUP005,WH03,05-12-2025,20-12-2025,21-12-2025,323,323,154.1,49774.3,Delivered,1
PO002988,PROD0076,SUP019,WH01,03-01-2025,09-01-2025,15-01-2025,458,458,140.8,64486.4,Delivered,6
PO002989,PROD0076,SUP019,WH01,18-02-2025,24-02-2025,27-02-2025,458,458,140.8,64486.4,Delivered,3
PO002990,PROD0076,SUP019,WH01,23-03-2025,29-03-2025,31-03-2025,458,458,140.8,64486.4,Delivered,2
PO002991,PROD0076,SUP019,WH01,17-04-2025,23-04-2025,24-04-2025,458,458,140.8,64486.4,Delivered,1
PO002992,PROD0076,SUP019,WH01,16-05-2025,22-05-2025,24-05-2025,458,458,140.8,64486.4,Delivered,2
PO002993,PROD0076,SUP019,WH01,11-06-2025,17-06-2025,18-06-2025,458,458,140.8,64486.4,Delivered,1
PO002994,PROD0076,SUP019,WH01,06-07-2025,12-07-2025,13-07-2025,458,458,140.8,64486.4,Delivered,1
PO002995,PROD0076,SUP019,WH01,03-08-2025,09-08-2025,11-08-2025,458,458,140.8,64486.4,Delivered,2
PO002996,PROD0076,SUP019,WH01,06-09-2025,12-09-2025,13-09-2025,458,458,140.8,64486.4,Delivered,1
PO002997,PROD0076,SUP019,WH01,07-10-2025,13-10-2025,15-10-2025,458,458,140.8,64486.4,Delivered,2
PO002998,PROD0076,SUP019,WH01,14-11-2025,20-11-2025,21-11-2025,458,458,140.8,64486.4,Delivered,1
PO002999,PROD0076,SUP019,WH01,27-12-2025,02-01-2026,04-01-2026,458,458,140.8,64486.4,Delivered,2
PO003000,PROD0076,SUP019,WH01,28-12-2025,03-01-2026,05-01-2026,458,458,140.8,64486.4,Delivered,2
PO003001,PROD0076,SUP019,WH01,29-12-2025,04-01-2026,14-01-2026,458,458,140.8,64486.4,Delivered,10
PO003002,PROD0076,SUP019,WH01,30-12-2025,05-01-2026,07-01-2026,458,458,140.8,64486.4,Delivered,2
PO003003,PROD0076,SUP019,WH01,31-12-2025,06-01-2026,08-01-2026,458,458,140.8,64486.4,Delivered,2
PO003004,PROD0076,SUP019,WH04,01-01-2025,07-01-2025,09-01-2025,304,304,140.8,42803.2,Delivered,2
PO003005,PROD0076,SUP019,WH04,09-02-2025,15-02-2025,16-02-2025,304,304,140.8,42803.2,Delivered,1
PO003006,PROD0076,SUP019,WH04,16-03-2025,22-03-2025,24-03-2025,304,304,140.8,42803.2,Delivered,2
PO003007,PROD0076,SUP019,WH04,17-04-2025,23-04-2025,29-04-2025,304,304,140.8,42803.2,Delivered,6
PO003008,PROD0076,SUP019,WH04,16-05-2025,22-05-2025,23-05-2025,304,304,140.8,42803.2,Delivered,1
PO003009,PROD0076,SUP019,WH04,11-06-2025,17-06-2025,17-06-2025,304,304,140.8,42803.2,Delivered,0
PO003010,PROD0076,SUP019,WH04,13-07-2025,19-07-2025,20-07-2025,304,304,140.8,42803.2,Delivered,1
PO003011,PROD0076,SUP019,WH04,14-08-2025,20-08-2025,20-08-2025,304,304,140.8,42803.2,Delivered,0
PO003012,PROD0076,SUP019,WH04,13-09-2025,19-09-2025,21-09-2025,304,304,140.8,42803.2,Delivered,2
PO003013,PROD0076,SUP019,WH04,18-10-2025,24-10-2025,25-10-2025,304,304,140.8,42803.2,Delivered,1
PO003014,PROD0076,SUP019,WH04,27-11-2025,03-12-2025,05-12-2025,304,304,140.8,42803.2,Delivered,2
PO003015,PROD0076,SUP019,WH02,01-01-2025,07-01-2025,07-01-2025,541,541,140.8,76172.8,Delivered,0
PO003016,PROD0076,SUP019,WH02,16-02-2025,22-02-2025,24-02-2025,541,541,140.8,76172.8,Delivered,2
PO003017,PROD0076,SUP019,WH02,23-03-2025,29-03-2025,29-03-2025,541,541,140.8,76172.8,Delivered,0
PO003018,PROD0076,SUP019,WH02,21-04-2025,27-04-2025,29-04-2025,541,541,140.8,76172.8,Delivered,2
PO003019,PROD0076,SUP019,WH02,15-05-2025,21-05-2025,23-05-2025,541,541,140.8,76172.8,Delivered,2
PO003020,PROD0076,SUP019,WH02,11-06-2025,17-06-2025,17-06-2025,541,541,140.8,76172.8,Delivered,0
